"ID Comida";"ID  BF";"Fecha Hora";"ID Donantes";"Tipo de comida";"Descripción";"Cantidad (un. o kg)"
"C2175";"B030";"15/12/2021 21:25:41";"D023";"Alimentos frescos";"Coliflor";"1"
"C2173";"B030";"15/12/2021 21:25:35";"D006";"Alimentos frescos";"Fruta";"1"
"C2173";"B029";"15/12/2021 21:25:27";"D006";"Alimentos frescos";"Fruta";"1"
"C2177";"B029";"15/12/2021 21:25:21";"D024";"Alimentos frescos";"Cebollas";"1"
"C2180";"B029";"15/12/2021 21:25:07";"D012";"Alimentos frescos";"tomates";"4"
"C2178";"B026";"15/12/2021 21:24:53";"D012";"Alimentos frescos";"Manzanas";"5"
"C2172";"B026";"15/12/2021 21:24:41";"D006";"Alimentos frescos";"Uvas";"1"
"C2177";"B026";"15/12/2021 21:24:35";"D024";"Alimentos frescos";"Cebollas";"1"
"C2179";"B026";"15/12/2021 21:24:28";"D012";"Alimentos frescos";"rábanos";"4"
"C2180";"B021";"15/12/2021 21:24:13";"D012";"Alimentos frescos";"tomates";"4"
"C2178";"B021";"15/12/2021 21:23:57";"D012";"Alimentos frescos";"Manzanas";"4"
"C2174";"B021";"15/12/2021 21:23:43";"D004";"Pan";"Barras de pan";"1"
"C2177";"B018";"15/12/2021 21:23:27";"D024";"Alimentos frescos";"Cebollas";"2"
"C2176";"B018";"15/12/2021 21:23:02";"D024";"Alimentos frescos";"Tomates";"2"
"C2174";"B018";"15/12/2021 21:22:50";"D004";"Pan";"Barras de pan";"1"
"C2172";"B014";"15/12/2021 21:22:36";"D006";"Alimentos frescos";"Uvas";"1"
"C2178";"B014";"15/12/2021 21:22:22";"D012";"Alimentos frescos";"Manzanas";"3"
"C2174";"B014";"15/12/2021 21:22:05";"D004";"Pan";"Barras de pan";"1"
"C2174";"B012";"15/12/2021 21:21:55";"D004";"Pan";"Barras de pan";"1"
"C2178";"B012";"15/12/2021 21:21:34";"D012";"Alimentos frescos";"Manzanas";"3"
"C2179";"B012";"15/12/2021 21:21:21";"D012";"Alimentos frescos";"rábanos";"1"
"C2179";"B011";"15/12/2021 21:21:11";"D012";"Alimentos frescos";"rábanos";"1"
"C2172";"B011";"15/12/2021 21:20:53";"D006";"Alimentos frescos";"Uvas";"1"
"C2178";"B011";"15/12/2021 21:20:37";"D012";"Alimentos frescos";"Manzanas";"5"
"C2175";"B011";"15/12/2021 21:20:16";"D023";"Alimentos frescos";"Coliflor";"1"
"C2174";"B011";"15/12/2021 21:20:00";"D004";"Pan";"Barras de pan";"1"
"C2173";"B036";"15/12/2021 21:19:43";"D006";"Alimentos frescos";"Fruta";"1"
"C2176";"B036";"15/12/2021 21:19:27";"D024";"Alimentos frescos";"Tomates";"2"
"C2171";"B035";"15/12/2021 21:19:14";"D008";"Comida Preparada";"Cocido con chorizo";"1"
"C2174";"B035";"15/12/2021 21:19:02";"D004";"Pan";"Barras de pan";"1"
"C2178";"B035";"15/12/2021 21:18:38";"D012";"Alimentos frescos";"Manzanas";"7"
"C2176";"B035";"15/12/2021 21:18:27";"D024";"Alimentos frescos";"Tomates";"6"
"C2172";"B034";"15/12/2021 21:18:12";"D006";"Alimentos frescos";"Uvas";"1"
"C2177";"B034";"15/12/2021 21:17:35";"D024";"Alimentos frescos";"Cebollas";"1"
"C2178";"B034";"15/12/2021 21:17:23";"D012";"Alimentos frescos";"Manzanas";"6"
"C2178";"B037";"15/12/2021 21:17:08";"D012";"Alimentos frescos";"Manzanas";"1"
"C2173";"B037";"15/12/2021 21:16:53";"D006";"Alimentos frescos";"Fruta";"1"
"C2174";"B001";"15/12/2021 21:16:29";"D004";"Pan";"Barras de pan";"1"
"C2175";"B001";"15/12/2021 21:16:20";"D023";"Alimentos frescos";"Coliflor";"1"
"C2178";"B001";"15/12/2021 21:16:11";"D012";"Alimentos frescos";"Manzanas";"5"
"C2180";"B001";"15/12/2021 21:16:04";"D012";"Alimentos frescos";"tomates";"5"
"C2169";"B033";"15/12/2021 20:45:38";"D002";"Comida Preparada";"Chorizo criollo";"6"
"C2165";"B032";"15/12/2021 20:45:22";"D001";"Comida Preparada";"Muslos de pollo";"4"
"C2169";"B030";"15/12/2021 20:44:58";"D002";"Comida Preparada";"Chorizo criollo";"4"
"C2169";"B029";"15/12/2021 20:44:49";"D002";"Comida Preparada";"Chorizo criollo";"4"
"C2165";"B026";"15/12/2021 20:44:32";"D001";"Comida Preparada";"Muslos de pollo";"5"
"C2170";"B021";"15/12/2021 20:44:15";"D002";"Comida Preparada";"Hamburguesas de ternera";"4"
"C2169";"B018";"15/12/2021 20:44:01";"D002";"Comida Preparada";"Chorizo criollo";"3"
"C2169";"B014";"15/12/2021 20:43:46";"D002";"Comida Preparada";"Chorizo criollo";"4"
"C2165";"B012";"15/12/2021 20:43:28";"D001";"Comida Preparada";"Muslos de pollo";"5"
"C2170";"B011";"15/12/2021 20:42:54";"D002";"Comida Preparada";"Hamburguesas de ternera";"2"
"C2169";"B036";"15/12/2021 20:42:34";"D002";"Comida Preparada";"Chorizo criollo";"3"
"C2170";"B035";"15/12/2021 20:42:13";"D002";"Comida Preparada";"Hamburguesas de ternera";"7"
"C2169";"B034";"15/12/2021 20:41:55";"D002";"Comida Preparada";"Chorizo criollo";"3"
"C2170";"B037";"15/12/2021 20:41:00";"D002";"Comida Preparada";"Hamburguesas de ternera";"1"
"C2170";"B001";"15/12/2021 20:40:32";"D002";"Comida Preparada";"Hamburguesas de ternera";"5"
"C2146";"B033";"14/12/2021 21:33:26";"D002";"Comida Preparada";"Carcamusa toledo";"4"
"C2166";"B033";"14/12/2021 21:33:13";"D019";"Comida Preparada";"Costillas";"6"
"C2167";"B033";"14/12/2021 21:33:04";"D019";"Comida Preparada";"Alubias";"4"
"C2160";"B033";"14/12/2021 21:32:52";"D006";"Alimentos frescos";"Fruta";"1"
"C2164";"B033";"14/12/2021 21:32:48";"D005";"Pan";"Pan";"1"
"C2146";"B032";"14/12/2021 21:32:33";"D002";"Comida Preparada";"Carcamusa toledo";"3"
"C2166";"B032";"14/12/2021 21:32:24";"D019";"Comida Preparada";"Costillas";"3"
"C2160";"B032";"14/12/2021 21:32:14";"D006";"Alimentos frescos";"Fruta";"1"
"C2164";"B032";"14/12/2021 21:32:10";"D005";"Pan";"Pan";"1"
"C2146";"B030";"14/12/2021 21:31:03";"D002";"Comida Preparada";"Carcamusa toledo";"4"
"C2166";"B030";"14/12/2021 21:30:48";"D019";"Comida Preparada";"Costillas";"5"
"C2168";"B030";"14/12/2021 21:30:35";"D019";"Comida Preparada";"Patatas cocidas";"1"
"C2160";"B030";"14/12/2021 21:30:26";"D006";"Alimentos frescos";"Fruta";"1"
"C2164";"B030";"14/12/2021 21:30:21";"D005";"Pan";"Pan";"1"
"C2146";"B029";"14/12/2021 21:30:09";"D002";"Comida Preparada";"Carcamusa toledo";"3"
"C2166";"B029";"14/12/2021 21:29:55";"D019";"Comida Preparada";"Costillas";"5"
"C2162";"B029";"14/12/2021 21:29:45";"D007";"Alimentos frescos";"Patatas";"1"
"C2164";"B029";"14/12/2021 21:29:37";"D005";"Pan";"Pan";"1"
"C2160";"B029";"14/12/2021 21:29:32";"D006";"Alimentos frescos";"Fruta";"1"
"C2164";"B033";"14/12/2021 21:29:16";"D005";"Pan";"Pan";"1"
"C2164";"B012";"14/12/2021 21:29:07";"D005";"Pan";"Pan";"1"
"C2164";"B035";"14/12/2021 21:27:55";"D005";"Pan";"Pan";"1"
"C2164";"B001";"14/12/2021 21:27:48";"D005";"Pan";"Pan";"1"
"C2166";"B026";"14/12/2021 21:27:14";"D019";"Comida Preparada";"Costillas";"4"
"C2167";"B026";"14/12/2021 21:27:07";"D019";"Comida Preparada";"Alubias";"4"
"C2164";"B026";"14/12/2021 21:26:57";"D005";"Pan";"Pan";"1"
"C2160";"B026";"14/12/2021 21:26:54";"D006";"Alimentos frescos";"Fruta";"1"
"C2146";"B021";"14/12/2021 21:26:11";"D002";"Comida Preparada";"Carcamusa toledo";"3"
"C2166";"B021";"14/12/2021 21:24:32";"D019";"Comida Preparada";"Costillas";"3"
"C2164";"B021";"14/12/2021 21:24:20";"D005";"Pan";"Pan";"1"
"C2160";"B021";"14/12/2021 21:24:16";"D006";"Alimentos frescos";"Fruta";"1"
"C2157";"B018";"14/12/2021 21:24:04";"D013";"Comida Preparada";"Macarrones con tomate y chorizo";"1"
"C2166";"B018";"14/12/2021 21:23:43";"D019";"Comida Preparada";"Costillas";"3"
"C2164";"B018";"14/12/2021 21:23:20";"D005";"Pan";"Pan";"1"
"C2160";"B018";"14/12/2021 21:23:16";"D006";"Alimentos frescos";"Fruta";"1"
"C2160";"B012";"14/12/2021 21:23:10";"D006";"Alimentos frescos";"Fruta";"1"
"C2168";"B014";"14/12/2021 21:22:45";"D019";"Comida Preparada";"Patatas cocidas";"1"
"C2165";"B014";"14/12/2021 21:22:37";"D001";"Comida Preparada";"Muslos de pollo";"4"
"C2160";"B014";"14/12/2021 21:22:26";"D006";"Alimentos frescos";"Fruta";"1"
"C2164";"B014";"14/12/2021 21:22:21";"D005";"Pan";"Pan";"1"
"C2167";"B012";"14/12/2021 21:22:07";"D019";"Comida Preparada";"Alubias";"4"
"C2165";"B012";"14/12/2021 21:21:48";"D001";"Comida Preparada";"Muslos de pollo";"4"
"C2164";"B012";"14/12/2021 21:21:37";"D005";"Pan";"Pan";"1"
"C2150";"B011";"14/12/2021 21:21:00";"D019";"Comida Preparada";"pure de verdura";"2"
"C2165";"B011";"14/12/2021 21:20:45";"D001";"Comida Preparada";"Muslos de pollo";"3"
"C2160";"B011";"14/12/2021 21:20:35";"D006";"Alimentos frescos";"Fruta";"1"
"C2164";"B011";"14/12/2021 21:20:28";"D005";"Pan";"Pan";"1"
"C2150";"B036";"14/12/2021 21:19:30";"D019";"Comida Preparada";"pure de verdura";"3"
"C2165";"B036";"14/12/2021 21:19:19";"D001";"Comida Preparada";"Muslos de pollo";"4"
"C2160";"B036";"14/12/2021 21:19:05";"D006";"Alimentos frescos";"Fruta";"1"
"C2164";"B036";"14/12/2021 21:19:01";"D005";"Pan";"Pan";"1"
"C2166";"B035";"14/12/2021 21:18:51";"D019";"Comida Preparada";"Costillas";"5"
"C2168";"B035";"14/12/2021 21:18:44";"D019";"Comida Preparada";"Patatas cocidas";"2"
"C2165";"B035";"14/12/2021 21:18:28";"D001";"Comida Preparada";"Muslos de pollo";"6"
"C2150";"B035";"14/12/2021 21:18:20";"D019";"Comida Preparada";"pure de verdura";"6"
"C2164";"B035";"14/12/2021 21:18:07";"D005";"Pan";"Pan";"1"
"C2164";"B034";"14/12/2021 21:18:01";"D005";"Pan";"Pan";"1"
"C2150";"B034";"14/12/2021 21:16:51";"D019";"Comida Preparada";"pure de verdura";"3"
"C2165";"B034";"14/12/2021 21:16:38";"D001";"Comida Preparada";"Muslos de pollo";"5"
"C2160";"B034";"14/12/2021 21:16:26";"D006";"Alimentos frescos";"Fruta";"1"
"C2165";"B001";"14/12/2021 21:15:52";"D001";"Comida Preparada";"Muslos de pollo";"5"
"C2151";"B001";"14/12/2021 21:15:43";"D019";"Comida Preparada";"pollo a la mostaza";"5"
"C2160";"B001";"14/12/2021 21:15:19";"D006";"Alimentos frescos";"Fruta";"1"
"C2161";"B001";"14/12/2021 21:15:02";"D004";"Pan";"Pan";"1"
"C2141";"B036";"9/12/2021 21:33";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B036";"9/12/2021 21:32";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B035";"9/12/2021 21:32";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B034";"9/12/2021 21:32";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B033";"9/12/2021 21:31";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B032";"9/12/2021 21:31";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B031";"9/12/2021 21:31";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B030";"9/12/2021 21:31";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B029";"9/12/2021 21:31";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B026";"9/12/2021 21:31";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B024";"9/12/2021 21:31";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B021";"9/12/2021 21:31";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B018";"9/12/2021 21:31";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B014";"9/12/2021 21:30";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B012";"9/12/2021 21:30";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B011";"9/12/2021 21:30";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B001";"9/12/2021 21:30";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B033";"9/12/2021 21:29";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2156";"B030";"9/12/2021 21:29";"D25";"Comida Preparada";"tarta";"3"
"C2156";"B029";"9/12/2021 21:29";"D25";"Comida Preparada";"tarta";"3"
"C2156";"B026";"9/12/2021 21:29";"D25";"Comida Preparada";"tarta";"3"
"C2154";"B026";"9/12/2021 21:29";"D004";"Bollos";"Croisant y pan";"1"
"C2142";"B026";"9/12/2021 21:28";"D006";"Alimentos frescos";"Coliflor";"1"
"C2149";"B014";"9/12/2021 21:28";"D019";"Comida Preparada";"pechuga villarroy";"5"
"C2156";"B012";"9/12/2021 21:28";"D25";"Comida Preparada";"tarta";"3"
"C2149";"B012";"9/12/2021 21:28";"D019";"Comida Preparada";"pechuga villarroy";"5"
"C2154";"B012";"9/12/2021 21:28";"D004";"Bollos";"Croisant y pan";"1"
"C2154";"B036";"9/12/2021 21:27";"D004";"Bollos";"Croisant y pan";"1"
"C2149";"B036";"9/12/2021 21:27";"D019";"Comida Preparada";"pechuga villarroy";"4"
"C2156";"B035";"9/12/2021 21:27";"D25";"Comida Preparada";"tarta";"6"
"C2141";"B035";"9/12/2021 21:26";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2141";"B032";"9/12/2021 21:26";"D021";"Alimentos frescos";"Piña,limas y naranjas";"3"
"C2153";"B035";"9/12/2021 21:26";"D008";"Comida Preparada";"paella";"2"
"C2154";"B035";"9/12/2021 21:26";"D004";"Bollos";"Croisant y pan";"2"
"C2156";"B034";"9/12/2021 21:25";"D25";"Comida Preparada";"tarta";"3"
"C2156";"B001";"9/12/2021 21:25";"D25";"Comida Preparada";"tarta";"3"
"C2154";"B033";"9/12/2021 21:21";"D004";"Bollos";"Croisant y pan";"1"
"C2154";"B032";"9/12/2021 21:21";"D004";"Bollos";"Croisant y pan";"1"
"C2154";"B030";"9/12/2021 21:21";"D004";"Bollos";"Croisant y pan";"1"
"C2154";"B029";"9/12/2021 21:20";"D004";"Bollos";"Croisant y pan";"1"
"C2154";"B026";"9/12/2021 21:20";"D004";"Bollos";"Croisant y pan";"1"
"C2154";"B024";"9/12/2021 21:20";"D004";"Bollos";"Croisant y pan";"1"
"C2154";"B021";"9/12/2021 21:20";"D004";"Bollos";"Croisant y pan";"1"
"C2154";"B014";"9/12/2021 21:20";"D004";"Bollos";"Croisant y pan";"1"
"C2149";"B034";"9/12/2021 21:19";"D019";"Comida Preparada";"pechuga villarroy";"5"
"C2154";"B011";"9/12/2021 21:18";"D004";"Bollos";"Croisant y pan";"1"
"C2154";"B001";"9/12/2021 21:18";"D004";"Bollos";"Croisant y pan";"2"
"C2151";"B033";"9/12/2021 21:15";"D019";"Comida Preparada";"pollo a la mostaza";"5"
"C2149";"B032";"9/12/2021 21:14";"D019";"Comida Preparada";"pechuga villarroy";"5"
"C2155";"B032";"9/12/2021 21:14";"D25";"Bollos";"Bocadillos y sandwiches";"2"
"C2151";"B032";"9/12/2021 21:14";"D019";"Comida Preparada";"pollo a la mostaza";"3"
"C2155";"B030";"9/12/2021 21:13";"D25";"Bollos";"Bocadillos y sandwiches";"1"
"C2144";"B030";"9/12/2021 21:13";"D002";"Comida Preparada";"pollo asado";"5"
"C2144";"B029";"9/12/2021 21:13";"D002";"Comida Preparada";"pollo asado";"3"
"C2148";"B029";"9/12/2021 21:12";"D019";"Comida Preparada";"macarrones con bacon";"5"
"C2139";"B026";"9/12/2021 21:12";"D001";"Comida Preparada";"menestra de verduras";"8"
"C2149";"B026";"9/12/2021 21:12";"D019";"Comida Preparada";"pechuga villarroy";"5"
"C2152";"B024";"9/12/2021 21:11";"D019";"Comida Preparada";"arroz blanco";"5"
"C2149";"B024";"9/12/2021 21:11";"D019";"Comida Preparada";"pechuga villarroy";"5"
"C2152";"B021";"9/12/2021 21:07";"D019";"Comida Preparada";"arroz blanco";"5"
"C2149";"B021";"9/12/2021 21:07";"D019";"Comida Preparada";"pechuga villarroy";"5"
"C2150";"B014";"9/12/2021 21:06";"D019";"Comida Preparada";"pure de verdura";"3"
"C2148";"B014";"9/12/2021 21:05";"D019";"Comida Preparada";"macarrones con bacon";"5"
"C2150";"B012";"9/12/2021 21:05";"D019";"Comida Preparada";"pure de verdura";"5"
"C2148";"B012";"9/12/2021 21:05";"D019";"Comida Preparada";"macarrones con bacon";"5"
"C2150";"B036";"9/12/2021 21:05";"D019";"Comida Preparada";"pure de verdura";"5"
"C2148";"B036";"9/12/2021 21:04";"D019";"Comida Preparada";"macarrones con bacon";"5"
"C2147";"B035";"9/12/2021 21:03";"D019";"Comida Preparada";"merluza en salsa verde";"5"
"C2140";"B035";"9/12/2021 21:03";"D001";"Comida Preparada";"cintas de lomo";"8"
"C2149";"B034";"9/12/2021 21:00";"D019";"Comida Preparada";"pechuga villarroy";"5"
"C2155";"B011";"9/12/2021 21:00";"D25";"Bollos";"Bocadillos y sandwiches";"4"
"C2150";"B011";"9/12/2021 20:56";"D019";"Comida Preparada";"pure de verdura";"5"
"C2152";"B011";"9/12/2021 20:55";"D019";"Comida Preparada";"arroz blanco";"5"
"C2147";"B001";"9/12/2021 20:55";"D019";"Comida Preparada";"merluza en salsa verde";"3"
"C2151";"B001";"9/12/2021 20:54";"D019";"Comida Preparada";"pollo a la mostaza";"5"
"C2138";"B034";"2/12/2021 21:08";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C2138";"B033";"2/12/2021 21:08";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C2138";"B032";"2/12/2021 21:08";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C2138";"B030";"2/12/2021 21:08";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C2138";"B029";"2/12/2021 21:08";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C2138";"B026";"2/12/2021 21:07";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C2138";"B024";"2/12/2021 21:07";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C2138";"B021";"2/12/2021 21:07";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C2138";"B018";"2/12/2021 21:07";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C2138";"B014";"2/12/2021 21:07";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C2138";"B012";"2/12/2021 21:07";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C2138";"B011";"2/12/2021 21:07";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C2138";"B001";"2/12/2021 21:07";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C2107";"B034";"2/12/2021 21:00";"D001";"Comida Preparada";"Merluza a la romana";"1"
"C2133";"B033";"2/12/2021 20:58";"D002";"Comida Preparada";"Ternera en salsa";"5"
"C2131";"B030";"2/12/2021 20:57";"D024";"Alimentos frescos";"Fruta y verdura";"3"
"C2132";"B034";"2/12/2021 20:57";"D019";"Comida Preparada";"Crema de verduras";"2"
"C2132";"B033";"2/12/2021 20:57";"D019";"Comida Preparada";"Crema de verduras";"2"
"C2132";"B032";"2/12/2021 20:56";"D019";"Comida Preparada";"Crema de verduras";"2"
"C2132";"B030";"2/12/2021 20:56";"D019";"Comida Preparada";"Crema de verduras";"2"
"C2132";"B029";"2/12/2021 20:56";"D019";"Comida Preparada";"Crema de verduras";"2"
"C2132";"B026";"2/12/2021 20:56";"D019";"Comida Preparada";"Crema de verduras";"2"
"C2132";"B024";"2/12/2021 20:56";"D019";"Comida Preparada";"Crema de verduras";"2"
"C2132";"B021";"2/12/2021 20:56";"D019";"Comida Preparada";"Crema de verduras";"2"
"C2132";"B018";"2/12/2021 20:55";"D019";"Comida Preparada";"Crema de verduras";"2"
"C2115";"B018";"2/12/2021 20:55";"D019";"Comida Preparada";"Lentejas";"3"
"C2132";"B014";"2/12/2021 20:54";"D019";"Comida Preparada";"Crema de verduras";"2"
"C2126";"B014";"2/12/2021 20:53";"D002";"Comida Preparada";"Pollo con tomate";"5"
"C2132";"B012";"2/12/2021 20:53";"D019";"Comida Preparada";"Crema de verduras";"2"
"C2133";"B012";"2/12/2021 20:52";"D002";"Comida Preparada";"Ternera en salsa";"5"
"C2132";"B011";"2/12/2021 20:52";"D019";"Comida Preparada";"Crema de verduras";"2"
"C2133";"B001";"2/12/2021 20:52";"D002";"Comida Preparada";"Ternera en salsa";"5"
"C2132";"B001";"2/12/2021 20:51";"D019";"Comida Preparada";"Crema de verduras";"2"
"C2129";"B029";"1/12/2021 21:31";"D021";"Alimentos frescos";"Fruta y verdura";"1"
"C2130";"B026";"1/12/2021 21:30";"D012";"Alimentos frescos";"Fruta y verdura";"1"
"C2115";"B026";"1/12/2021 21:29";"D019";"Comida Preparada";"Lentejas";"2"
"C2131";"B024";"1/12/2021 21:28";"D024";"Alimentos frescos";"Fruta y verdura";"1"
"C2129";"B036";"1/12/2021 21:26";"D021";"Alimentos frescos";"Fruta y verdura";"1"
"C2130";"B034";"1/12/2021 21:25";"D012";"Alimentos frescos";"Fruta y verdura";"1"
"C2129";"B032";"1/12/2021 21:25";"D021";"Alimentos frescos";"Fruta y verdura";"1"
"C2129";"B030";"1/12/2021 21:25";"D021";"Alimentos frescos";"Fruta y verdura";"1"
"C2130";"B021";"1/12/2021 21:24";"D012";"Alimentos frescos";"Fruta y verdura";"1"
"C2130";"B018";"1/12/2021 21:24";"D012";"Alimentos frescos";"Fruta y verdura";"1"
"C2128";"B014";"1/12/2021 21:24";"D006";"Alimentos frescos";"Fruta y verdura";"1"
"C2128";"B012";"1/12/2021 21:23";"D006";"Alimentos frescos";"Fruta y verdura";"1"
"C2129";"B011";"1/12/2021 21:23";"D021";"Alimentos frescos";"Fruta y verdura";"1"
"C2129";"B001";"1/12/2021 21:23";"D021";"Alimentos frescos";"Fruta y verdura";"1"
"C2122";"B018";"1/12/2021 21:21";"D001";"Comida Preparada";"Caballa a la plancha";"3"
"C2122";"B034";"1/12/2021 21:20";"D001";"Comida Preparada";"Caballa a la plancha";"3"
"C2122";"B014";"1/12/2021 21:19";"D001";"Comida Preparada";"Caballa a la plancha";"3"
"C2122";"B011";"1/12/2021 21:19";"D001";"Comida Preparada";"Caballa a la plancha";"3"
"C2130";"B033";"1/12/2021 21:15";"D012";"Alimentos frescos";"Fruta y verdura";"1"
"C2131";"B035";"1/12/2021 21:14";"D024";"Alimentos frescos";"Fruta y verdura";"1"
"C2124";"B035";"1/12/2021 21:13";"D004";"Pan";"Pan";"1"
"C2124";"B033";"1/12/2021 21:13";"D004";"Pan";"Pan";"1"
"C2124";"B012";"1/12/2021 21:12";"D004";"Pan";"Pan";"1"
"C2124";"B026";"1/12/2021 21:12";"D004";"Pan";"Pan";"1"
"C2120";"B012";"1/12/2021 21:11";"D008";"Comida Preparada";"Cocido";"2"
"C2126";"B030";"1/12/2021 21:10";"D002";"Comida Preparada";"Pollo con tomate";"3"
"C2126";"B029";"1/12/2021 21:10";"D002";"Comida Preparada";"Pollo con tomate";"3"
"C2126";"B026";"1/12/2021 21:10";"D002";"Comida Preparada";"Pollo con tomate";"5"
"C2126";"B024";"1/12/2021 21:09";"D002";"Comida Preparada";"Pollo con tomate";"3"
"C2126";"B021";"1/12/2021 21:09";"D002";"Comida Preparada";"Pollo con tomate";"3"
"C2126";"B032";"1/12/2021 21:09";"D002";"Comida Preparada";"Pollo con tomate";"3"
"C2126";"B033";"1/12/2021 21:09";"D002";"Comida Preparada";"Pollo con tomate";"3"
"C2126";"B036";"1/12/2021 21:08";"D002";"Comida Preparada";"Pollo con tomate";"3"
"C2126";"B001";"1/12/2021 21:06";"D002";"Comida Preparada";"Pollo con tomate";"5"
"C2119";"B030";"1/12/2021 20:59";"D019";"Comida Preparada";"Sopa de verduras";"4"
"C2121";"B033";"1/12/2021 20:57";"D001";"Comida Preparada";"Potaje de garbanzos sin carne";"5"
"C2119";"B029";"1/12/2021 20:57";"D019";"Comida Preparada";"Sopa de verduras";"5"
"C2119";"B012";"1/12/2021 20:56";"D019";"Comida Preparada";"Sopa de verduras";"5"
"C2121";"B035";"1/12/2021 20:56";"D001";"Comida Preparada";"Potaje de garbanzos sin carne";"5"
"C2121";"B035";"1/12/2021 20:56";"D001";"Comida Preparada";"Potaje de garbanzos sin carne";"5"
"C2119";"B001";"1/12/2021 20:55";"D019";"Comida Preparada";"Sopa de verduras";"5"
"C2113";"B036";"30/11/2021 21:13:05";"D006";"Alimentos frescos";"Fruta y verdura";"1"
"C2112";"B035";"30/11/2021 21:12:58";"D012";"Alimentos frescos";"Fruta y verdura";"1"
"C2117";"B034";"30/11/2021 21:12:49";"D017";"Alimentos frescos";"Fruta y verdura";"1"
"C2117";"B033";"30/11/2021 21:12:45";"D017";"Alimentos frescos";"Fruta y verdura";"1"
